id;price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;sqft_above;sqft_basement,,
2827;657000;4;2,5;2850;4650;2;0;0;3;2850;0,
2828;395000;2;1;1260;4377;1;0;0;4;1260;0,,
2829;388000;3;1,8;1610;11200;1;0;0;3;1610;0,
2830;328000;3;2;1360;5980;1,5;0;0;3;1360;0,
2831;553000;4;2,5;2496;8058;2;0;0;3;2496;0,
2832;518000;4;2,3;2160;9593;1;0;0;3;2160;0,
2833;384000;3;1;1320;3625;2;0;0;3;1320;0,,
2834;632000;2;2,5;2540;7089;2;0;0;3;2540;0,
2835;696000;4;3;2620;18362;1;0;0;4;1870;750,,
2836;333000;3;1,5;1140;8340;1;0;0;3;1140;0,
2837;386000;3;2;1790;42399;1;0;0;4;1790;0,,
2838;696000;4;2,5;2440;3600;2,5;0;0;4;2440;0
2839;561000;3;2;2140;7200;1;0;0;4;1480;660,,
2840;477000;3;1;1330;5412;2;0;0;5;1330;0,,
2841;574000;4;2,5;2590;7910;2;0;0;3;2590;0,
2842;1425000;4;4,5;4750;13912;2;0;2;3;3600;1150,
2843;435000;2;1;1620;9205;1;0;0;5;850;770,,
2844;504000;4;2,5;2440;34290;2;0;0;3;2440;0,
2845;575000;3;2,8;2020;10744;1;0;0;5;1270;750,
2846;446000;3;1,5;1470;7200;2;0;0;4;1470;0,
2847;2878000;5;4,8;5990;10450;2;1;4;3;4050;1940,
2848;506000;6;2,8;2520;9324;1;0;0;4;1320;1200,
2849;412000;2;1,8;1440;4225;1;0;0;3;1440;0,
2850;430000;3;2,3;1640;7350;1;0;0;3;1140;500,
2851;466000;4;2,3;2150;20181;1;0;0;3;1090;1060,
2852;410000;2;1;1570;8210;1;0;0;4;1150;420,,
2853;421000;4;1;1980;10350;1;0;0;4;1430;550,,
2854;342000;3;1;1210;4731;1,5;0;0;3;1210;0,
2855;600000;3;1,8;1900;3000;1,5;0;0;5;1070;830
2856;530000;3;1,8;1940;219527;1;0;0;3;1940;0,
2857;382000;3;1,8;1310;8065;1;0;0;4;1310;0,
2858;216000;2;1;990;39964;1;0;0;2;990;0,,
2859;1027000;3;3,5;3870;3819;2;0;0;3;2760;1110,
2860;364000;3;2;1340;4320;1;0;0;3;920;420,,
2861;526000;4;2,3;2160;5600;1;0;0;5;1080;1080,
2862;463000;4;2;2080;13510;1;0;0;3;1040;1040,,
2863;461000;3;2;1300;11374;1,5;0;0;5;1300;0,
2864;579000;4;2,5;2610;8031;2;0;0;3;2610;0,
2865;302000;3;1;1050;8498;1;0;0;4;1050;0,,
2866;590000;3;2,5;2480;6112;2;0;0;3;2480;0,
2867;503000;4;2,3;1820;8255;1,5;0;0;4;1320;500
2868;347000;3;1,8;1170;8740;1;0;0;4;1170;0,
2869;690000;4;2,3;2370;6000;1;0;2;3;1440;930,
2870;740000;5;3,8;3090;7415;2;0;0;3;3090;0,
2871;569000;3;1,8;2310;11200;1;0;0;4;1630;680,
2872;506000;4;2,3;2060;10358;1;0;0;4;1320;740,
2873;623000;3;2;2540;237402;1;0;0;3;2540;0,,
2874;535000;4;2,5;2400;7693;2;0;0;3;2400;0,
2875;349000;3;1;1320;8450;1;0;0;3;880;440,,
2876;296000;2;1;790;6600;1;0;0;3;790;0,,
2877;526000;4;2;1790;14690;1;0;1;4;1670;120,,
2878;437000;3;2,3;1820;7326;2;0;0;3;1820;0,
2879;389000;6;2;1670;3000;1;0;0;5;900;770,,
2880;1100000;5;3,5;3990;9938;2;0;0;3;3990;0,
2881;476000;3;2;1430;6000;1;0;0;5;1430;0,,
2882;408000;4;2;2030;103672;1;0;0;4;2030;0,,
2883;398000;4;1,8;1290;3060;2;0;0;4;1290;0,
2884;1006000;4;3,5;3820;13224;2;0;0;3;3280;540,
2885;696000;4;3,3;2520;3360;1,5;0;0;4;1550;970
2886;1025000;5;3;3880;13000;2;0;0;3;3880;0,,
2887;633000;2;1,8;1590;5136;1,5;0;3;3;1320;270
2888;887000;5;2;3530;9385;1,5;0;0;3;3530;0,
2889;409000;3;2,5;1610;4611;2;0;0;3;1610;0,
2890;773000;4;2,5;3280;209088;2;0;0;3;3280;0,
2891;460000;3;1,8;1860;15681;1;0;0;4;1860;0,
2892;431000;3;1,8;1840;5000;1;0;0;4;920;920,
2893;507000;3;2,5;2120;7201;2;0;0;3;2120;0,
2894;615000;4;2,5;2270;9247;1;0;0;5;1500;770,
2895;715000;3;2,5;2840;48716;1;0;3;3;1870;970,
2896;356000;4;1,5;1220;9600;1;0;0;3;1220;0,
2897;522000;4;2,5;2310;4079;2;0;0;3;2310;0,
2898;451000;3;1,8;1840;7300;1;0;0;3;1840;0,
2899;348000;3;2,5;950;1110;2;0;0;3;950;0,
2900;893000;4;2,3;3070;8400;2;0;0;4;3070;0,
2901;426000;3;2;1730;38884;1;0;0;3;1730;0,,
2902;311000;2;1;920;8341;1;0;0;3;920;0,,
2903;762000;3;2,8;3200;6699;2;0;0;3;3200;0,
2904;674000;4;2,8;3010;15992;2;0;0;3;3010;0,
2905;417000;3;2,3;1600;10240;1;0;0;3;1090;510,
2906;637000;4;2,5;2840;11044;2;0;0;3;2840;0,
2907;648000;3;2,5;2430;10500;2;0;1;3;2430;0,
2908;459000;3;1,8;1750;11461;2;0;0;4;1750;0,
2909;397000;3;2,3;1240;949;3;0;0;3;1240;0,
2910;479000;3;3,3;1530;1612;3;0;0;3;1530;0,
2911;891000;3;3,5;3390;10078;2;0;0;3;3040;350,
2912;621000;3;2,5;2320;6775;1;0;0;3;2320;0,
2913;589000;4;2,5;2650;6884;2;0;0;3;2650;0,
2914;535000;3;2,5;2238;7209;2;0;0;3;2238;0,
2915;582000;4;2,5;2620;7553;2;0;0;3;2620;0,
2916;490000;3;2,8;1910;7280;1;0;0;3;1160;750,
2917;716000;4;2,5;3040;6587;2;0;0;3;3040;0,
2918;1226000;7;3,5;4640;15235;2;0;1;3;2860;1780,
2919;366000;3;1;1500;4000;1;0;0;3;900;600,,
2920;228000;1;0,8;380;15000;1;0;0;3;380;0,
2921;717000;4;3,5;2970;14486;2;0;0;3;2340;630,
2922;1083000;4;3,3;3030;9273;2;0;0;5;3030;0,
2923;464000;4;2,5;1890;12236;1;0;0;3;1230;660,
2924;364000;2;1;1040;3600;1;0;0;4;1040;0,,
2925;476000;4;2,5;2090;10306;2;0;0;3;2090;0,
2926;535000;2;2;1680;5756;2;0;0;4;1680;0,,
2927;674000;2;2,5;2770;7781;2;0;0;3;2770;0,
2928;355000;2;1;1020;5130;1;0;0;4;1020;0,,
2929;449000;3;2,3;1470;4653;2;0;0;4;1470;0,
2930;385000;3;2;1430;3480;1;0;0;3;980;450,,
2931;674000;4;1,8;2050;10920;1;0;3;3;1450;600,
2932;445000;4;1;2080;5500;1;0;0;3;1040;1040,,
2933;699000;3;2,3;2870;8170;2;0;0;3;2250;620,
2934;1178000;4;3,3;3940;27591;2;0;3;3;3440;500,
2935;380000;3;1,5;1520;4288;1;0;0;3;1020;500,
2936;554000;3;1,5;1700;14133;1;0;1;4;1700;0,
2937;483000;3;2,3;1940;11612;1;0;0;4;1100;840,
2938;885000;4;2,3;2870;5453;2;0;1;4;2220;650,
2939;795000;3;3,3;3240;8338;2;0;0;3;3240;0,
2940;315000;3;1;1150;7156;1;0;0;4;1150;0,,
2941;302000;3;1,5;1440;28516;1;0;0;4;1440;0,
2942;618000;5;2,5;2200;4080;1,5;0;0;5;1420;780
2943;402000;3;2;1470;8089;1;0;0;3;1470;0,,
2944;443000;2;1,8;1760;4400;1;0;0;4;880;880,
2945;433000;3;1,8;1780;8085;1;0;0;3;1210;570,
2946;702000;4;2,3;2450;21000;1;0;2;4;1650;800,
2947;527000;3;3,5;1890;1710;2;0;0;3;1640;250,
2948;602000;3;2,5;2540;5612;2;0;0;3;2540;0,
2949;335000;4;1;1360;6000;1,5;0;0;3;1360;0,
2950;368000;2;2;1310;2841;2;0;0;3;1310;0,,
2951;406000;3;2;1510;7884;1;0;0;3;1510;0,,
2952;307000;3;1,5;1860;60960;1;0;0;4;1140;720,
2953;497000;4;2;2200;7700;1;0;0;3;1100;1100,,
2954;814000;4;2,5;3360;11548;2;0;0;3;3360;0,
2955;585000;3;2,8;2470;10125;2;0;0;3;2470;0,
2956;343000;2;1;1260;3960;1;0;0;3;690;570,,
2957;387000;3;1;1430;10005;1,5;0;0;4;1430;0,
2958;469000;3;2,3;1230;7420;1,5;0;0;5;1230;0
2959;516000;4;2,5;2320;11717;2;0;0;3;2320;0,
2960;804000;4;2,5;3290;6628;2;0;0;3;3290;0,
2961;569000;4;2,5;2550;4770;2;0;0;3;2550;0,
2962;450000;3;2,5;1870;5013;2;0;0;3;1870;0,
2963;649000;5;3;3110;12429;1;0;0;3;1790;1320,,
2964;436000;3;2,5;1820;8085;2;0;0;3;1820;0,
2965;1444000;3;3,3;3050;18892;1;1;4;4;1650;1400,
2966;440000;4;2;1890;6302;2;0;0;3;1890;0,,
2967;236000;1;1;800;16306;1;0;0;2;680;120,,
2968;1292000;6;4,3;6900;244716;2;0;0;4;4820;2080,
2969;416000;4;1,8;2670;189486;2;0;4;3;2670;0,
2970;665000;5;2,8;3260;11700;1;0;0;3;1630;1630,
2971;324000;2;1;860;6600;1;0;0;5;860;0,,
2972;933000;5;4;3366;7800;2,5;0;2;3;2966;400,
2973;1072000;5;3,3;3840;4800;3;0;3;3;2750;1090,
2974;1153000;4;4,5;3850;13551;2;0;2;3;3000;850,
2975;470000;4;2,5;2040;8265;2;0;0;3;2040;0,
2976;455000;3;2,3;1790;10209;1;0;0;3;1290;500,
2977;886000;4;3;3740;30884;2;0;0;3;3060;680,,
2978;712000;3;3,3;2660;4000;2;0;0;3;2170;490,
2979;869000;3;2,3;3230;17833;2;0;0;4;3230;0,
2980;750000;4;2;3140;10437;1;0;0;4;2040;1100,,
2981;2016000;6;4,5;5480;10800;2;0;3;4;4430;1050,
2982;339000;3;1;1160;3750;1,5;0;0;3;1160;0,
2983;435000;3;2,3;1860;11227;2;0;0;3;1860;0,
2984;415000;4;3;1630;7626;1;0;0;5;1110;520,,
2985;493000;3;2,3;1750;1879;3;0;0;3;1750;0,
2986;334000;3;1;1300;8160;1;0;0;4;1300;0,,
2987;325000;3;1;960;7314;1;0;0;5;960;0,,
2988;674000;3;2,5;1850;7777;2;0;0;5;1850;0,
2989;791000;4;2,8;3260;4900;2;0;0;3;3260;0,
2990;568000;4;2,3;2420;7927;1;0;0;4;1400;1020,
2991;342000;3;1;1460;10000;1,5;0;0;3;1460;0,
2992;500000;4;3;2240;8504;2;0;0;3;2240;0,,
2993;313000;2;1;1240;27042;1;0;1;3;1000;240,,
2994;582000;3;2,3;2060;9552;1;0;0;4;1610;450,
2995;508000;5;2,8;2280;10319;1;0;0;3;1300;980,
2996;755000;4;2,5;2510;6853;2;0;2;3;2510;0,
2997;746000;4;2,8;3150;7035;2;0;0;3;3150;0,
2998;819000;5;2,3;2780;10192;2;0;0;4;2780;0,
2999;603000;6;1,8;2380;4080;2;0;0;3;2380;0,
3000;511000;3;2,3;2140;3000;2;0;0;3;2140;0,
3001;309000;2;1;840;4239;1;0;0;3;840;0,,
3002;518000;4;2,3;2170;9665;1;0;0;4;1300;870,
3003;1172000;4;3,5;4410;36200;2;0;0;3;4410;0,
3004;463000;4;2;2120;11479;1;0;0;4;1060;1060,,
3005;2152000;7;5,5;6630;13782;2;0;0;3;4930;1700,
3006;880000;3;2,8;3290;22649;2;0;0;4;3290;0,
3007;500000;5;2,3;2290;7420;1;0;0;3;1290;1000,
3008;1340000;3;3;4910;43560;2;0;0;4;4000;910,,
3009;967000;4;2,8;3730;8014;2;0;0;3;3730;0,
3010;583000;3;2,5;2440;4800;2;0;0;3;2440;0,
3011;611000;3;2,5;2570;4600;2;0;0;3;2570;0,
3012;697000;4;2,5;2970;4400;2;0;0;3;2970;0,
3013;660000;5;3;2630;3149;2;0;0;3;1670;960,,
3014;452000;3;3,3;1530;1565;2;0;0;3;1280;250,
3015;976000;3;3,5;3690;8837;2;0;0;3;3690;0,
3016;440000;2;1;1230;1820;2;0;0;4;830;400,,
3017;577000;3;2,5;2200;20000;1;0;1;3;1400;800,
3018;518000;4;2,3;2330;8994;2;0;0;3;2330;0,
3019;639000;4;2;2160;6300;1,5;0;1;4;2160;0,
3020;384000;4;1,5;1550;9176;1;0;0;3;1000;550,
3021;425000;4;1,8;1780;2788;1;0;0;4;890;890,
3022;574000;3;1,8;2610;5544;1,5;0;0;3;1680;930
3023;786000;3;2,5;3290;6830;2;0;0;3;3290;0,
3024;402000;2;1,8;1330;6000;1;0;0;4;960;370,
3025;924000;4;3,5;3530;14406;2;0;1;3;2570;960,
3026;481000;4;2,5;2090;6023;2;0;0;3;2090;0,
3027;492000;4;2,5;2040;8400;1;0;0;3;1420;620,
3028;801000;4;2,5;2370;10083;2;0;0;5;2370;0,
3029;628000;4;2,5;2810;10613;2;0;0;3;2810;0,
3030;490000;3;2,5;2050;40003;1;0;0;4;1570;480,
3031;723000;3;1,8;2870;5000;1,5;0;0;4;1840;1030
3032;527000;4;2,5;2130;7300;1;0;0;4;1230;900,
3033;574000;4;2,5;2580;6260;2;0;0;3;2580;0,
3034;525000;4;2,5;2380;13550;2;0;0;3;2380;0,
3035;388000;4;2;1940;25600;1;0;0;1;1940;0,,
3036;388000;2;2;1610;17600;2;0;0;3;1610;0,,
3037;520000;3;2,5;2060;5750;1;0;0;3;1330;730,
3038;362000;2;1;1010;3000;1;0;0;4;1010;0,,
3039;627000;4;2,5;2810;11120;2;0;0;3;2810;0,
3040;583000;3;2,3;2380;11824;1;0;0;4;1450;930,
3041;352000;2;1;1060;7200;1;0;0;4;1060;0,,
3042;398000;3;1,8;1560;7207;1;0;0;3;1250;310,
3043;444000;2;1,8;1500;8645;1;0;0;4;1500;0,
3044;348000;2;1;970;4560;1;0;0;4;970;0,,
3045;304000;3;1;1170;11100;1;0;0;4;1170;0,,
3046;544000;3;2,5;2280;7417;2;0;0;3;2280;0,
3047;614000;7;3;2800;9569;1;0;2;3;1400;1400,,
3048;323000;4;1,5;1150;9360;1,5;0;0;3;1150;0
3049;542000;6;3;2180;7956;2;0;0;3;2180;0,,
3050;559000;4;2,5;2520;7253;2;0;0;3;2520;0,
3051;476000;3;1,8;1760;7482;1;0;0;4;1760;0,
3052;373000;2;1;1180;6552;1;0;0;4;1180;0,,
3053;349000;2;1,5;950;4625;1;0;0;4;950;0,
3054;459000;3;2,5;1900;3255;2;0;0;3;1900;0,
3055;518000;4;2,5;2300;6158;2;0;0;3;2300;0,
3056;630000;6;2,8;2660;8400;1;0;0;5;1550;1110,
3057;371000;3;1;1530;389126;1,5;0;0;4;1530;0,
3058;467000;4;2,5;1850;5040;1;0;0;3;1230;620,
3059;1156000;4;3,5;4230;20377;2;0;0;3;4230;0,
3060;338000;3;2;1200;5029;1;0;0;3;880;320,,
3061;595000;4;2,3;2270;5102;1;0;0;5;1340;930,
3062;318000;3;1,5;1090;9600;1;0;0;4;1090;0,
3063;380000;3;2,8;1100;750;2;0;0;3;780;320,
3064;471000;3;2,5;1640;1269;3;0;0;3;1640;0,
3065;568000;3;3,8;1950;8625;1;0;0;3;1360;590,
3066;375000;3;1,8;1660;10150;1,5;0;0;3;1660;0
3067;325000;3;1;880;9238;1,5;0;0;5;880;0,
3068;420000;3;2,5;1500;1375;2;0;0;3;1200;300,
3069;491000;3;2;1890;1599;2;0;0;3;1430;460,,
3070;351000;3;1;1150;5100;2;0;0;3;1150;0,,
3071;565000;3;2,5;2430;15264;2;0;0;3;2430;0,
3072;471000;4;1,8;2110;7208;1;0;0;3;1170;940,
3073;794000;3;2;2950;12196;2;0;0;4;2310;640,,
3074;417000;3;2,3;1650;2958;2;0;0;3;1650;0,
3075;552000;3;2,3;2110;11319;2;0;0;4;2110;0,
3076;495000;4;2,3;2010;19000;2;0;0;4;2010;0,
3077;661000;4;2,5;3030;29163;2;0;0;3;3030;0,
3078;336000;3;1;1270;8400;1;0;0;3;1270;0,,
3079;523000;3;1,8;1610;8613;1;0;0;5;1610;0,
3080;429000;3;1;1140;4200;2;0;0;4;1140;0,,
3081;509000;3;2,5;2110;4118;2;0;0;3;2110;0,
3082;489000;3;1,8;1840;8086;1;0;0;4;1840;0,
3083;412000;3;1,8;1560;5223;1;0;0;4;810;750,
3084;458000;3;1,8;1840;7412;1;0;0;4;1240;600,
3085;517000;4;2,5;1830;7345;1;0;0;4;1540;290,
3086;462000;4;1,8;2120;7420;1;0;0;4;1060;1060,
3087;391000;3;1,8;1600;10280;1;0;0;3;1050;550,
3088;372000;4;1,8;1450;8891;1,5;0;0;3;1180;270
3089;449000;3;1,8;1880;12821;1;0;0;3;1880;0,
3090;327000;3;1,8;1270;8100;1;0;0;3;880;390,
3091;383000;4;1,5;1720;6417;1;0;0;3;1720;0,
3092;535000;4;2,5;2400;7351;2;0;0;3;2400;0,
3093;322000;3;1;1150;8145;1;0;0;4;990;160,,
3094;298000;2;1;870;11100;1;0;0;3;870;0,,
3095;420000;4;2,5;2000;37045;2;0;0;3;2000;0,
3096;454000;3;2;2420;38781;1;0;0;5;1210;1210,,
3097;313000;3;1;1080;6000;1;0;0;4;1080;0,,
3098;783000;4;2,5;3420;30410;2;0;0;3;3420;0,
3099;441000;4;2,5;1870;7471;2;0;0;3;1870;0,
3100;607000;4;2,5;2500;206474;1;0;0;3;2500;0,
3101;513000;3;2,5;2150;8221;2;0;0;3;2150;0,
3102;414000;3;2,3;1470;2500;2;0;0;3;1080;390,
3103;602000;5;2;2130;4180;1,5;0;0;5;1270;860,
3104;298000;3;1;1000;19204;1;0;0;3;1000;0,,
3105;523000;3;1,8;2390;7149;1;0;0;3;1350;1040,
3106;334000;2;1;860;2599;1;0;0;4;860;0,,
3107;548000;3;2,5;1960;12476;2;0;0;4;1960;0,
3108;465000;4;2,5;2000;6107;2;0;0;3;2000;0,
3109;354000;3;1;1620;9450;1,5;0;0;3;1620;0,
3110;606000;6;2,5;2890;8122;1;0;0;3;1630;1260,
3111;353000;3;1,8;1300;12731;1;0;0;3;1300;0,
3112;539000;2;1;1080;3500;1;0;3;3;1080;0,,
3113;665000;4;2,5;2170;8518;1;0;3;3;1350;820,
3114;536000;3;2,5;2260;10153;2;0;0;3;2260;0,
3115;434000;3;1,8;1580;8820;1;0;0;4;1580;0,
3116;585000;4;2,5;2620;4469;2;0;0;3;2620;0,
3117;394000;4;2,5;1540;1860;2;0;0;3;1540;0,
3118;1323000;4;2,5;4570;74487;2;0;4;5;4570;0,
3119;874000;4;3,3;3440;7661;2;0;0;3;3440;0,
3120;400000;5;2,5;1740;8750;1;0;0;4;1740;0,
3121;497000;4;1,8;2160;4333;1;0;0;4;1260;900,
3122;462000;3;1;1480;6978;2;0;0;4;1480;0,,
3123;420000;2;1,8;2260;280962;2;0;2;3;1890;370,
3124;855000;4;3,5;3910;59863;2;0;0;4;2490;1420,
3125;387000;4;1,8;1700;20283;1,5;0;0;3;1340;360
3126;1204000;5;2,5;4470;35124;2,5;0;0;3;4470;0
3127;493000;3;1,8;1800;6000;1;0;0;5;900;900,
3128;492000;3;3,3;1630;1677;3;0;0;3;1630;0,
3129;314000;3;1;1030;9834;1;0;0;3;1030;0,,
3130;304000;1;1;720;5100;1;0;0;3;720;0,,
3131;355000;4;1,5;1890;43560;1;0;0;4;1890;0,
3132;439000;4;2,5;1840;5550;2;0;0;3;1840;0,
3133;868000;4;2,5;2540;8400;2;0;0;5;2540;0,
3134;1132000;4;3,8;3520;3944;1,5;0;0;5;2200;1320
3135;952000;4;2,5;3220;7875;1,5;0;0;4;3220;0
3136;510000;3;2;1820;5000;1,5;0;0;4;1720;100,
3137;357000;3;1,8;1230;9600;1;0;0;4;1230;0,
3138;387000;3;2;1340;8505;1;0;0;3;1340;0,,
3139;317000;3;1;1200;13100;1;0;0;3;1200;0,,
3140;347000;3;1,8;1390;18200;1;0;0;4;1390;0,
3141;464000;4;2;1730;3884;1;0;0;5;1060;670,,
3142;375000;3;2,3;1580;39189;1;0;0;3;1180;400,
3143;789000;4;3;3520;4895;1;0;0;3;1980;1540,,
3144;592000;4;2,5;2650;30500;1;0;0;4;1680;970,
3145;355000;3;1,8;1310;12750;1;0;0;3;1310;0,
3146;516000;4;2,5;2300;7989;2;0;0;3;2300;0,
3147;587000;3;2,3;1780;7280;1;0;2;3;1340;440,
3148;504000;3;3,3;1980;2850;3;0;0;3;1980;0,
3149;520000;2;1,5;1300;1676;1;0;2;3;1300;0,
3150;857000;5;3,5;3500;10155;2;0;0;3;2570;930,
3151;413000;3;1;1830;8004;1;0;0;3;1200;630,,
3152;448000;3;2,3;1520;1245;3;0;0;3;1520;0,
3153;562000;4;2,8;2700;37011;2;0;0;3;2700;0,
3154;1567000;3;2,8;2810;18731;2;1;4;4;2810;0,
3155;414000;3;2,5;1660;6263;2;0;0;3;1660;0,
3156;402000;3;2;1310;6738;1;0;0;4;1310;0,,
3157;693000;4;3,5;2960;6000;2;0;0;3;2960;0,
3158;539000;3;2,5;2242;4995;2;0;0;3;2242;0,
3159;604000;3;2,5;2540;4775;2;0;0;3;2540;0,
3160;403000;3;1,5;1420;1192;2;0;0;3;1140;280,
3161;357000;3;1,5;1270;2356;2;0;0;3;1270;0,
3162;388000;3;2,3;1300;907;2;0;0;3;1000;300,
3163;859000;5;3;3190;7081;1;0;2;3;1890;1300,,
3164;722000;5;3,3;2910;5027;2;0;0;3;2040;870,
3165;412000;3;2,3;1630;3817;2;0;0;3;1630;0,
3166;532000;5;3;2300;8214;2;0;0;3;2300;0,,
3167;942000;3;2,5;3310;5300;2;0;2;3;2440;870,
3168;317000;2;1,5;940;1768;2;0;0;3;940;0,
3169;350000;2;0,8;1020;1350;2;0;0;3;1020;0,
3170;362000;3;1,8;1520;6380;1;0;0;3;790;730,
3171;587000;4;1,8;2330;5000;1,5;0;0;4;1510;820
3172;309000;3;1,5;1010;9600;1;0;0;4;1010;0,
3173;324000;3;1,8;1070;8000;1;0;0;3;1070;0,
3174;768000;3;2,5;3170;12750;2;0;0;3;2360;810,
3175;729000;4;2,5;3030;3841;3;0;0;3;3030;0,
3176;517000;3;2,5;2270;100545;2;0;0;3;2270;0,
3177;522000;4;2,5;2341;9594;2;0;0;3;2341;0,
3178;874000;3;3,5;2130;6150;2;0;2;5;1530;600,
3179;518000;3;1,8;2300;35722;1;0;0;3;2300;0,
3180;375000;3;1;1660;11783;1;0;0;4;1160;500,,
3181;697000;4;2,8;2610;8760;1;0;0;4;1760;850,
3182;516000;3;1;2150;7007;1;0;0;3;2150;0,,
3183;515000;3;2,5;2410;64073;1;0;0;4;1820;590,
3184;540000;2;1,5;1580;3680;1;0;2;3;1280;300,
3185;388000;3;2,5;1740;30886;2;0;0;3;1740;0,
3186;398000;2;1;1270;5000;1;0;0;3;1090;180,,
3187;768000;2;2,3;2550;6000;2;0;0;5;1860;690,
3188;507000;3;2,3;1860;15559;2;0;0;4;1860;0,
3189;503000;4;1,8;2700;27072;1;0;0;3;1380;1320,
3190;349000;3;1,5;1460;8710;1;0;0;3;1460;0,
3191;357000;3;1,8;1330;13102;1;0;0;3;1330;0,
3192;499000;3;2,5;2070;4132;2;0;0;3;2070;0,
3193;364000;3;1,5;1360;10726;1;0;0;4;1360;0,
3194;576000;4;2,5;2650;18295;2;0;0;3;2650;0,
3195;869000;4;3;3580;35261;1,5;0;0;3;3580;0,
3196;1162000;2;1;2034;13392;1;1;4;5;1159;875,,
3197;336000;3;2;1230;11413;1;0;0;3;990;240,,
3198;485000;4;2,5;2450;55387;2;0;0;3;2450;0,
3199;628000;6;2,8;2840;8346;1;0;0;5;1420;1420,
3200;1015000;4;3,8;3820;53574;1;0;0;3;3820;0,
3201;815000;3;2,5;2740;5925;2;0;2;3;2740;0,
3202;482000;4;2,5;2090;5289;2;0;0;3;2090;0,
3203;1979000;5;4,8;6390;13180;2;0;0;3;4560;1830,
3204;582000;4;2;2470;5080;1,5;0;0;3;1970;500,
3205;438000;3;1,8;1720;4080;1;0;0;4;960;760,
3206;750000;4;3,3;3090;9571;2;0;0;3;2370;720,
3207;668000;4;1,8;2320;3825;1,5;0;0;5;1820;500
3208;476000;4;1,8;1740;7700;1;0;0;5;1740;0,
3209;690000;4;2,5;2950;4502;2;0;0;3;2950;0,
3210;1015000;0;0;4810;28008;2;0;0;3;4810;0,,
3211;456000;3;2,5;1500;5412;1;0;0;5;900;600,
3212;290000;3;1,5;1810;100188;1;0;0;5;1810;0,
3213;346000;3;1;1100;4128;1;0;0;4;720;380,,
3214;374000;3;1;1490;7435;1;0;0;3;1120;370,,
3215;358000;2;1,5;1200;1259;2;0;0;3;1000;200,
3216;470000;4;2,5;1890;8505;1;0;0;3;1290;600,
3217;586000;3;1,8;2200;9840;1;0;0;5;1500;700,
3218;575000;4;2,5;2510;7992;1;0;0;3;1610;900,
3219;428000;3;2,3;1420;1309;3;0;0;3;1420;0,
3220;692000;3;1,8;2000;9900;1;0;2;4;1480;520,
3221;654000;2;2;1460;9052;1;0;2;5;1460;0,,
3222;735000;4;2,5;3220;22588;2;0;0;3;3220;0,
3223;335000;4;2;1310;8454;1;0;0;4;1310;0,,
3224;291000;2;1;690;5280;1;0;0;4;690;0,,
3225;361000;3;1,8;1150;10466;1;0;0;5;1150;0,
3226;364000;3;1;1480;7284;1;0;0;3;970;510,,
3227;450000;4;1,8;1850;6000;1;0;0;4;1270;580,
3228;464000;3;2,5;1930;4500;2;0;0;3;1930;0,
3229;303000;2;1;750;5120;1;0;0;4;750;0,,
3230;416000;3;2,3;1430;2003;2;0;0;3;980;450,
3231;453000;3;1,8;1840;11440;1;0;0;4;1340;500,
3232;365000;3;2;1300;14350;1;0;0;3;1300;0,,
3233;319000;3;1;1050;7577;1;0;0;3;1050;0,,
3234;577000;4;2,3;2210;9371;2;0;0;4;2210;0,
3235;764000;4;2,5;3220;15600;1;0;0;5;1680;1540,
3236;1416000;4;2,5;4620;20793;2;0;0;4;4620;0,
3237;644000;4;1,8;1760;6204;1;0;2;4;1180;580,
3238;316000;3;1;850;6906;1;0;0;3;850;0,,
3239;1352000;4;3,3;4690;14930;2;0;2;3;3680;1010,
3240;993000;4;3,5;3920;37122;2;0;0;3;3920;0,
3241;516000;3;2,5;2140;3821;2;0;0;3;2140;0,
3242;379000;2;2;1180;9265;1;0;0;3;1180;0,,
3243;488000;5;2,5;2360;11375;1;0;0;4;1180;1180,
3244;951000;3;2,3;3060;9950;1,5;0;2;4;1810;1250
3245;466000;3;2,3;1670;7881;1;0;0;4;1190;480,
3246;424000;3;1,5;1820;5756;1,5;0;0;3;1640;180
3247;493000;3;2,5;1970;9607;2;0;0;3;1090;880,
3248;334000;2;2,3;930;747;2;0;0;3;630;300,
3249;695000;3;3,5;2300;5611;1;0;0;3;2300;0,
3250;752000;3;2,5;2590;18980;1;0;0;4;2590;0,
3251;386000;4;1,8;1450;8450;1;0;0;3;1450;0,
3252;420000;4;1,8;1540;5120;1;0;0;5;770;770,
3253;579000;5;2,8;2730;22572;1;0;0;3;2080;650,
3254;261000;3;1;880;18205;1;0;0;4;880;0,,
3255;764000;4;2,5;3190;8195;2;0;0;3;3190;0,
3256;373000;3;1,5;1330;7600;1;0;0;4;1330;0,
3257;382000;3;1,8;1500;7200;1;0;0;3;1500;0,
3258;292000;2;1;740;7680;1;0;0;4;740;0,,
3259;572000;4;3;2560;5606;2;0;0;3;2560;0,,
3260;769000;3;2;2540;4750;1,5;0;0;5;1840;700,
3261;713000;3;2,5;3200;203425;1;0;0;3;3200;0,
3262;754000;4;3;3330;4000;1;0;0;3;1790;1540,,
3263;332000;2;1;900;5220;1;0;0;4;900;0,,
3264;373000;4;1,5;1600;6180;1,5;0;0;3;1600;0
